route,location,url,avg_stars,your_stars,route_type,rating,pitches,length_,area_latitude,area_longitude,url_id,grade
The Form,Form Destroyer Roof Boulder > Beehive Area > Buttermilk Country > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/111711869/the-form,2.0,-1,Boulder,V4,1,20.0,37.336729999999996,-118.57571999999999,111711869,4.0
The Roof,Form Destroyer Roof Boulder > Beehive Area > Buttermilk Country > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/111711939/the-roof,1.0,-1,Boulder,V4,1,17.0,37.336729999999996,-118.57571999999999,111711939,4.0
"Harder, Browner",Charlie Brown Boulders > Painted Cave Area > Buttermilk Country > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/111712307/harder-browner,1.3,-1,Boulder,V4,1,11.0,37.322829999999996,-118.57926,111712307,4.0
Boneyard Dyno,Boneyard Area > Painted Cave Area > Buttermilk Country > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/111715402/boneyard-dyno,1.0,-1,Boulder,V4,1,13.0,37.32143,-118.58055,111715402,4.0
Unknown,The McNugget > Bardini Boulders > Buttermilk Country > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/114054366/unknown,2.0,-1,Boulder,V4,1,10.0,37.31858,-118.58555,114054366,4.0
Snake Bite,Snake Eyes Boulder > The Glass House > Buttermilk Country > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/114054454/snake-bite,2.0,-1,Boulder,V4,1,,37.31538,-118.5724,114054454,4.0
Cracked Arete,Cracked Boulder > Heaven > Buttermilk Country > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/114054628/cracked-arete,3.0,-1,"Boulder, Alpine",V4 PG13,1,,37.2863,-118.65008,114054628,4.0
Burger Barn Boogie,Rowell Rock > Buttermilk Stem Area > Buttermilks Main > Buttermilk Country > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/116182012/burger-barn-boogie,2.0,-1,Boulder,V4+,1,25.0,37.32878,-118.57687,116182012,4.25
Macabre Proposition,Boneyard Area > Painted Cave Area > Buttermilk Country > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/111715447/macabre-proposition,2.0,-1,Boulder,V4+ PG13,1,15.0,37.32143,-118.58055,111715447,4.25
Checkerboard Crack,The Checkerboard Boulder > Checkerboard Area > Buttermilk Country > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106705993/checkerboard-crack,1.8,-1,Boulder,V5,1,14.0,37.32544,-118.58067,106705993,5.0
Knight,The Knight Boulder > Checkerboard Area > Buttermilk Country > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/111729996/knight,2.0,-1,Boulder,V5,1,15.0,37.32544,-118.57988,111729996,5.0
The Beekeeper's Apprentice,Beekeeper Boulder > Pollen Grains / Lidija Boulders > Buttermilk Country > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/108473024/the-beekeepers-apprentice,3.1,-1,Boulder,V5,1,25.0,37.3383,-118.5721,108473024,5.0
Suspended in Silence,Lidija / Pollen Grain Boulder > Pollen Grains / Lidija Boulders > Buttermilk Country > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106645675/suspended-in-silence,3.8,-1,Boulder,V5 R,1,40.0,37.3377,-118.5701,106645675,5.25
Gazelle,Lidija / Pollen Grain Boulder > Pollen Grains / Lidija Boulders > Buttermilk Country > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/112432529/gazelle,2.3,-1,Boulder,V5,1,15.0,37.3377,-118.5701,112432529,5.0
Christine Keeler,Honey Boulder > Pollen Grains / Lidija Boulders > Buttermilk Country > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/108700855/christine-keeler,1.3,-1,Boulder,V5,1,,37.336999999999996,-118.5702,108700855,5.0
Go Granny Go,Grandma Peabody Boulder > Peabody Boulders > Buttermilks Main > Buttermilk Country > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/105879221/go-granny-go,2.9,-1,Boulder,V5,1,15.0,37.32837,-118.57479,105879221,5.0
Go Granny Go  Right Finish (V5),Grandma Peabody Boulder > Peabody Boulders > Buttermilks Main > Buttermilk Country > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106662650/go-granny-go-right-finish-v5,3.0,-1,Boulder,V5,1,10.0,37.32837,-118.57479,106662650,5.0
Transporter Room,Grandpa Peabody Boulder > Peabody Boulders > Buttermilks Main > Buttermilk Country > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/107956650/transporter-room,2.7,-1,Boulder,5.12c V5 X,1,45.0,37.32817,-118.57477,107956650,5.0
The Knobs,Drifter/Smoking Boulder > Buttermilks Main > Buttermilk Country > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/107552546/the-knobs,2.9,-1,Boulder,V5,1,,37.32888,-118.57484,107552546,5.0
Devoted Traverse,Mandala/Pope's Prow Boulder > Buttermilks Main > Buttermilk Country > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/109903545/devoted-traverse,2.7,-1,Boulder,V5,1,,37.32909,-118.57491999999999,109903545,5.0
Lactose Intolerant,Cave Boulder > Cave Area > Buttermilks Main > Buttermilk Country > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106070967/lactose-intolerant,3.2,-1,Boulder,V5,1,,37.32863,-118.57633999999999,106070967,5.0
"Gleaming the Cube, High Start",Cave Boulder > Cave Area > Buttermilks Main > Buttermilk Country > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/108512652/gleaming-the-cube-high-start,2.6,-1,Boulder,V5,1,15.0,37.32863,-118.57633999999999,108512652,5.0
Pain Grain (Stand),Cave Boulder > Cave Area > Buttermilks Main > Buttermilk Country > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/114007601/pain-grain-stand,3.3,-1,Boulder,V5,1,12.0,37.32863,-118.57633999999999,114007601,5.0
2D,Cave Boulder > Cave Area > Buttermilks Main > Buttermilk Country > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/114025039/2d,2.0,-1,Boulder,V5,1,15.0,37.32863,-118.57633999999999,114025039,5.0
Marsha's Scoop (AKA Marsha's Nipple),Scoop Boulder > Roadside Area > Buttermilks Main > Buttermilk Country > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/107916151/marshas-scoop-aka-marshas-nipple,3.5,-1,Boulder,V5,1,10.0,37.3282,-118.5762,107916151,5.0
Gutter Ball,Bowling Pin Boulder > Buttermilks Main > Buttermilk Country > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/115681956/gutter-ball,2.0,-1,Boulder,V5,1,20.0,37.32959,-118.5772,115681956,5.0
Easy Grit,Hero  Roof Boulder > Iron Man Area > Buttermilks Main > Buttermilk Country > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106127021/easy-grit,2.3,-1,Boulder,V5,1,,37.33,-118.5782,106127021,5.0
Rail Problem,Ranger Rock > Buttermilks Main > Buttermilk Country > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/105936809/rail-problem,2.5,-1,Boulder,V5,1,,37.329640000000005,-118.57869,105936809,5.0
Problem B,Ranger Rock > Buttermilks Main > Buttermilk Country > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106060902/problem-b,2.6,-1,Boulder,V5,1,,37.329640000000005,-118.57869,106060902,5.0
Flyboy Arete,Stained Glass/Flyboy Area > Buttermilks Main > Buttermilk Country > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106070944/flyboy-arete,3.1,-1,Boulder,V5,1,,37.33057,-118.57834,106070944,5.0
Tut Crack Left,Tut Boulder > Buttermilks Main > Buttermilk Country > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/107327240/tut-crack-left,2.0,-1,Boulder,V5,1,,37.329,-118.5773,107327240,5.0
Black Dot,Buttermilk Stem Boulder > Buttermilk Stem Area > Buttermilks Main > Buttermilk Country > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/109840303/black-dot,3.0,-1,Boulder,V5,1,,37.32906,-118.5768,109840303,5.0
Leary/Bard Arete,Corner Boulders > Buttermilks Main > Buttermilk Country > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106351951/learybard-arete,3.8,-1,Boulder,V5,1,18.0,37.32909,-118.57791,106351951,5.0
Leary-Bard Left,Corner Boulders > Buttermilks Main > Buttermilk Country > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/108000535/leary-bard-left,3.3,-1,Boulder,V5,1,15.0,37.32909,-118.57791,108000535,5.0
Early Exit,Upside Boulder > Buttermilks Main > Buttermilk Country > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106916326/early-exit,3.7,-1,Boulder,V5,1,15.0,37.3276,-118.5757,106916326,5.0
Bachar Problem Right/ Golden Boy,Bachar Boulder > Buttermilks Main > Buttermilk Country > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106965066/bachar-problem-right-golden-boy,2.7,-1,Boulder,V5,1,15.0,37.32889,-118.57441000000001,106965066,5.0
Perfectly Chicken,Buttocks/Smooth Shrimp Boulder > Buttermilks Main > Buttermilk Country > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/107490602/perfectly-chicken,2.5,-1,Boulder,V5,1,,37.329229999999995,-118.57528,107490602,5.0
Xenolith Dyno-soar,Form Destroyer Roof Boulder > Beehive Area > Buttermilk Country > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/111711826/xenolith-dyno-soar,2.0,-1,Boulder,V5,1,12.0,37.336729999999996,-118.57571999999999,111711826,5.0
Eric's Dyno,Solitaire Boulder > Buttermilk Country > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/111686451/erics-dyno,2.3,-1,Boulder,V5,1,,37.32013,-118.57948999999999,111686451,5.0
Pig Pen,Charlie Brown Boulders > Painted Cave Area > Buttermilk Country > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/111712325/pig-pen,2.0,-1,Boulder,V5,1,12.0,37.322829999999996,-118.57926,111712325,5.0
The McNugget,The McNugget > Bardini Boulders > Buttermilk Country > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/114054755/the-mcnugget,2.0,-1,Boulder,V5,1,,37.31858,-118.58555,114054755,5.0
The Glass Face,The Glass House > The Glass House > Buttermilk Country > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/114054440/the-glass-face,3.0,-1,Boulder,V5 R,1,20.0,37.31538,-118.5724,114054440,5.25
The Mustache Ride,The Mustache Ride > Heaven > Buttermilk Country > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/114054530/the-mustache-ride,2.0,-1,"Boulder, Alpine",V5,1,,37.286190000000005,-118.65069,114054530,5.0
Tang,Tang > Heaven > Buttermilk Country > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/114054684/tang,3.0,-1,"Boulder, Alpine",V5 PG13,1,,37.28499,-118.65077,114054684,5.0
Lubricated Baby Boomers,The Sexy Bloc > Buttermilk Country > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/115394099/lubricated-baby-boomers,3.0,-1,Boulder,V5,1,14.0,37.33501,-118.55503,115394099,5.0
Bachar Problem Left,Bachar Boulder > Buttermilks Main > Buttermilk Country > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106965059/bachar-problem-left,3.0,-1,Boulder,V5+,1,15.0,37.32889,-118.57441000000001,106965059,5.25
The Golden Rule,Luminance Block > Beehive Area > Buttermilk Country > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/114260637/the-golden-rule,2.0,-1,Boulder,V5+ X,1,34.0,37.33559,-118.57678999999999,114260637,5.5
Shelter from the Storm,Cave Boulder > Cave Area > Buttermilks Main > Buttermilk Country > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106501926/shelter-from-the-storm,2.4,-1,Boulder,V6-,1,,37.32863,-118.57633999999999,106501926,5.75
Bowling Pin Sit,Bowling Pin Boulder > Buttermilks Main > Buttermilk Country > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/107419834/bowling-pin-sit,3.4,-1,Boulder,V6-,1,15.0,37.32959,-118.5772,107419834,5.75
Howard Carter SDS,Tut Boulder > Buttermilks Main > Buttermilk Country > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106137389/howard-carter-sds,2.3,-1,Boulder,V6-,1,15.0,37.329,-118.5773,106137389,5.75
Secrets of the Beehive,Secrets of the Beehive Boulder > Secrets of the Beehive Area > Beehive Area > Buttermilk Country > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106616292/secrets-of-the-beehive,3.9,-1,Boulder,V6- R,1,25.0,37.337109999999996,-118.5759,106616292,6.0
Seven Spanish Angels (aka The Ruckus),Get Carter Boulder > Buttermilk Country > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106070976/seven-spanish-angels-aka-the-ruckus,3.9,-1,Boulder,V6,1,14.0,37.3388,-118.5776,106070976,6.0
Kings and Castles,Chess Boulder > Checkerboard Area > Buttermilk Country > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/111744241/kings-and-castles,2.5,-1,Boulder,V6,1,10.0,37.32547,-118.57996999999999,111744241,6.0
The Beekeeper,Beekeeper Boulder > Pollen Grains / Lidija Boulders > Buttermilk Country > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106408175/the-beekeeper,3.8,-1,Boulder,V6 R,1,40.0,37.3383,-118.5721,106408175,6.25
Drone Militia,Lidija / Pollen Grain Boulder > Pollen Grains / Lidija Boulders > Buttermilk Country > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106656303/drone-militia,3.8,-1,Boulder,V6,1,30.0,37.3377,-118.5701,106656303,6.0
Problem C,Birthday Boulders > Buttermilks Main > Buttermilk Country > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/110416001/problem-c,2.0,-1,Boulder,V6,1,12.0,37.330040000000004,-118.57901000000001,110416001,6.0
problem D,Birthday Boulders > Buttermilks Main > Buttermilk Country > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/110416010/problem-d,2.0,-1,Boulder,V6,1,,37.330040000000004,-118.57901000000001,110416010,6.0
Bard Route,Birthday Boulders > Buttermilks Main > Buttermilk Country > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/116066884/bard-route,3.0,-1,Boulder,V6,1,12.0,37.330040000000004,-118.57901000000001,116066884,6.0
Change of Heart,Drifter/Smoking Boulder > Buttermilks Main > Buttermilk Country > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106352593/change-of-heart,3.6,-1,Boulder,V6,1,35.0,37.32888,-118.57484,106352593,6.0
Pope's Prow,Mandala/Pope's Prow Boulder > Buttermilks Main > Buttermilk Country > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/105908245/popes-prow,3.9,-1,Boulder,V6,1,15.0,37.32909,-118.57491999999999,105908245,6.0
Cave Route,Cave Boulder > Cave Area > Buttermilks Main > Buttermilk Country > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/105936116/cave-route,2.8,-1,Boulder,V6,1,,37.32863,-118.57633999999999,105936116,6.0
Green Wall Center,Green Wall Boulder > Buttermilks Main > Buttermilk Country > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106375359/green-wall-center,3.4,-1,Boulder,V6,1,18.0,37.32873,-118.57534,106375359,6.0
Iron Cross / Iron Circle,Iron Man Boulder > Iron Man Area > Buttermilks Main > Buttermilk Country > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/111809663/iron-cross-iron-circle,2.5,-1,Boulder,V6,1,,37.330009999999994,-118.57811000000001,111809663,6.0
"Rib, No Rib SDS",Hero  Roof Boulder > Iron Man Area > Buttermilks Main > Buttermilk Country > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/114039712/rib-no-rib-sds,2.5,-1,Boulder,V6,1,12.0,37.33,-118.5782,114039712,6.0
Saigon,Saigon Boulder > Buttermilks Main > Buttermilk Country > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106022301/saigon,3.9,-1,Boulder,V6,1,22.0,37.329440000000005,-118.57548,106022301,6.0
Flyboy,Stained Glass/Flyboy Area > Buttermilks Main > Buttermilk Country > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106050280/flyboy,3.1,-1,Boulder,V6,1,18.0,37.33057,-118.57834,106050280,6.0
Almost,Stained Glass/Flyboy Area > Buttermilks Main > Buttermilk Country > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/114170601/almost,2.0,-1,Boulder,V6 PG13,1,12.0,37.33057,-118.57834,114170601,6.0
Milk the Milks,Tut Boulder > Buttermilks Main > Buttermilk Country > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106322554/milk-the-milks,2.8,-1,Boulder,V6,1,15.0,37.329,-118.5773,106322554,6.0
Matt's Project,Buttermilk Stem Boulder > Buttermilk Stem Area > Buttermilks Main > Buttermilk Country > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/111513555/matts-project,2.5,-1,Boulder,V6,1,,37.32906,-118.5768,111513555,6.0
Unnamed Sloper to Lip,Corner Boulders > Buttermilks Main > Buttermilk Country > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106352801/unnamed-sloper-to-lip,2.8,-1,Boulder,V6,1,15.0,37.32909,-118.57791,106352801,6.0
Popes Roof,Pope's Hat > Buttermilks Main > Buttermilk Country > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/107043969/popes-roof,3.1,-1,"Trad, Boulder",V6,1,,37.33013,-118.5785,107043969,6.0
Smooth Shrimp,Buttocks/Smooth Shrimp Boulder > Buttermilks Main > Buttermilk Country > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/108002630/smooth-shrimp,2.8,-1,Boulder,V6,1,,37.329229999999995,-118.57528,108002630,6.0
Cosmonaut,Lower Smoking Boulder > Buttermilks Main > Buttermilk Country > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/107347397/cosmonaut,2.3,-1,Boulder,V6,1,20.0,37.32881,-118.57468999999999,107347397,6.0
Backside Mantel,Sharma Traverse Boulder > Buttermilks Main > Buttermilk Country > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/110067698/backside-mantel,0.0,-1,Boulder,V6,1,13.0,37.32954,-118.57498000000001,110067698,6.0
Girls of Whiskey Creek,Girls of Whiskey Creek Boulder > Hueco Wall Area > Dale's Camp > Buttermilk Country > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/111513681/girls-of-whiskey-creek,2.5,-1,Boulder,V6,1,,37.31879,-118.5756,111513681,6.0
Approaching Silence,Hall of Mirrors > Buttermilk Country > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/107481967/approaching-silence,4.0,-1,Boulder,V6,1,14.0,37.31237,-118.57958,107481967,6.0
Sylvia Plath,Hall of Mirrors > Buttermilk Country > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/107481986/sylvia-plath,3.0,-1,Boulder,V6,1,,37.31237,-118.57958,107481986,6.0
Evil Empire,Solitaire Boulder > Buttermilk Country > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/111712021/evil-empire,2.0,-1,Boulder,V6,1,15.0,37.32013,-118.57948999999999,111712021,6.0
Painted Cave,Painted Cave Boulder > Painted Cave Area > Buttermilk Country > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/111712395/painted-cave,3.8,-1,Boulder,V6,1,15.0,37.323170000000005,-118.57981000000001,111712395,6.0
Slashface of the Buttermilks,Painted Cave Boulder > Painted Cave Area > Buttermilk Country > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/111715290/slashface-of-the-buttermilks,2.8,-1,Boulder,V6,1,15.0,37.323170000000005,-118.57981000000001,111715290,6.0
Unnamed,Xen Boulder > Painted Cave Area > Buttermilk Country > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/111728233/unnamed,1.0,-1,Boulder,V6,1,15.0,37.32287,-118.5802,111728233,6.0
Snake Oil,Lidija / Pollen Grain Boulder > Pollen Grains / Lidija Boulders > Buttermilk Country > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/114032729/snake-oil,2.4,-1,Boulder,V6-7,1,24.0,37.3377,-118.5701,114032729,6.5
Dishy Grit,Hero  Roof Boulder > Iron Man Area > Buttermilks Main > Buttermilk Country > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/114039836/dishy-grit,2.3,-1,Boulder,V6-7,1,16.0,37.33,-118.5782,114039836,6.5
Swiss Legends,Swiss Roof Boulder > Hueco Wall Area > Dale's Camp > Buttermilk Country > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/111728336/swiss-legends,3.0,-1,Boulder,V6-7 PG13,1,10.0,37.3184,-118.57521000000001,111728336,6.5
Walk Like an Egyptian,Tut Boulder > Buttermilks Main > Buttermilk Country > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/114066938/walk-like-an-egyptian,2.0,-1,Boulder,V7-,1,14.0,37.329,-118.5773,114066938,6.75
Get Carter,Get Carter Boulder > Buttermilk Country > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106070980/get-carter,3.1,-1,Boulder,V7,1,15.0,37.3388,-118.5776,106070980,7.0
Unnamed,Get Carter Boulder > Buttermilk Country > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106132731/unnamed,3.8,-1,Boulder,V7,1,,37.3388,-118.5776,106132731,7.0
Colin Goes Mental,Edge of Reason Boulder > Checkerboard Area > Buttermilk Country > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/111735874/colin-goes-mental,2.5,-1,Boulder,V7,1,20.0,37.32508,-118.58025,111735874,7.0
Mesothelioma,Beekeeper Boulder > Pollen Grains / Lidija Boulders > Buttermilk Country > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106628879/mesothelioma,3.7,-1,Boulder,V7 R,1,25.0,37.3383,-118.5721,106628879,7.25
Lidija's Mouth Direct,Lidija / Pollen Grain Boulder > Pollen Grains / Lidija Boulders > Buttermilk Country > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/109979403/lidijas-mouth-direct,2.0,-1,Boulder,V7,1,14.0,37.3377,-118.5701,109979403,7.0
Cindy Swank,Honey Boulder > Pollen Grains / Lidija Boulders > Buttermilk Country > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/108700731/cindy-swank,3.0,-1,Boulder,V7,1,,37.336999999999996,-118.5702,108700731,7.0
The Ninth,The Ninth Boulder > Pollen Grains / Lidija Boulders > Buttermilk Country > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/109995560/the-ninth,4.0,-1,Boulder,V7 PG13,1,20.0,37.3382,-118.571,109995560,7.0
Go Granny Ho,Grandma Peabody Boulder > Peabody Boulders > Buttermilks Main > Buttermilk Country > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/107551458/go-granny-ho,2.6,-1,Boulder,V7,1,10.0,37.32837,-118.57479,107551458,7.0
High Plains Drifter,Drifter/Smoking Boulder > Buttermilks Main > Buttermilk Country > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/105908128/high-plains-drifter,3.9,-1,Boulder,V7,1,35.0,37.32888,-118.57484,105908128,7.0
Pain Grain SDS,Cave Boulder > Cave Area > Buttermilks Main > Buttermilk Country > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/107051296/pain-grain-sds,3.3,-1,Boulder,V7,1,15.0,37.32863,-118.57633999999999,107051296,7.0
Iron Monkey,Iron Man Boulder > Iron Man Area > Buttermilks Main > Buttermilk Country > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/107370896/iron-monkey,2.5,-1,Boulder,V7,1,20.0,37.330009999999994,-118.57811000000001,107370896,7.0
Magnetic Attractions,Iron Man Boulder > Iron Man Area > Buttermilks Main > Buttermilk Country > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/114039685/magnetic-attractions,1.0,-1,Boulder,V7,1,8.0,37.330009999999994,-118.57811000000001,114039685,7.0
Just Grit,Hero  Roof Boulder > Iron Man Area > Buttermilks Main > Buttermilk Country > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/114039791/just-grit,2.0,-1,Boulder,V7,1,12.0,37.33,-118.5782,114039791,7.0
